trip_id,customer_id,driver_id,pickup_location,drop_location,trip_fare
TRIP93603,CUST2349,DRIVER800,Kolkata,Ahmedabad,730.93
TRIP93612,CUST46852,DRIVER9448,Mumbai,Jaipur,189.88
TRIP93613,CUST25612,DRIVER935,Delhi,Jaipur,282.49
TRIP93616,CUST19369,DRIVER3183,Bangalore,Jaipur,284.84
TRIP93617,CUST11180,DRIVER578,Hyderabad,Mumbai,90.89
TRIP93620,CUST40704,DRIVER9292,Chennai,Mumbai,568.0
TRIP93624,CUST26890,DRIVER731,Pune,Hyderabad,172.18
TRIP93626,CUST41085,DRIVER1973,Ahmedabad,Delhi,67.58
TRIP93628,CUST20424,DRIVER7715,Jaipur,Ahmedabad,567.62
TRIP93632,CUST18020,DRIVER5590,Jaipur,Mumbai,873.65
TRIP93635,CUST20382,DRIVER520,Hyderabad,Kolkata,549.91
TRIP93636,CUST8761,DRIVER3151,Kolkata,Jaipur,304.24
TRIP93648,CUST18537,DRIVER731,Ahmedabad,Jaipur,960.39
TRIP93649,CUST29367,DRIVER9767,Jaipur,Hyderabad,355.24
TRIP93655,CUST16811,DRIVER4232,Mumbai,Ahmedabad,426.18
TRIP93659,CUST31,DRIVER9367,Hyderabad,Ahmedabad,488.47
TRIP93660,CUST16675,DRIVER3358,Pune,Mumbai,762.94
TRIP93666,CUST9534,DRIVER9685,Ahmedabad,Pune,366.57
TRIP93667,CUST643,DRIVER4476,Jaipur,Ahmedabad,408.2
TRIP93670,CUST2452,DRIVER8805,Kolkata,Pune,310.85
TRIP93671,CUST24483,DRIVER9536,Chennai,Lucknow,348.15
TRIP93678,CUST38723,DRIVER2859,Chennai,Bangalore,735.86
TRIP93679,CUST15350,DRIVER8434,Lucknow,Jaipur,219.56
TRIP93682,CUST43041,DRIVER666,Kolkata,Ahmedabad,707.78
TRIP93684,CUST39684,DRIVER2525,Ahmedabad,Jaipur,867.84
TRIP93687,CUST28379,DRIVER5354,Lucknow,Bangalore,641.34
TRIP93689,CUST46526,DRIVER2479,Hyderabad,Ahmedabad,986.08
TRIP93691,CUST16340,DRIVER3803,Pune,Bangalore,771.21
TRIP93698,CUST24129,DRIVER1218,Kolkata,Jaipur,399.81
TRIP93700,CUST40566,DRIVER2177,Kolkata,Pune,456.87
TRIP93703,CUST48008,DRIVER6290,Lucknow,Chennai,637.21
TRIP93704,CUST18855,DRIVER5405,Chennai,Bangalore,366.0
TRIP93707,CUST18161,DRIVER1902,Mumbai,Delhi,994.23
TRIP93708,CUST20710,DRIVER7325,Hyderabad,Pune,149.16
TRIP93710,CUST44653,DRIVER5500,Lucknow,Jaipur,574.73
TRIP93716,CUST47933,DRIVER7474,Mumbai,Hyderabad,967.82
TRIP93718,CUST34156,DRIVER8202,Mumbai,Lucknow,763.76
TRIP93721,CUST17072,DRIVER4409,Kolkata,Mumbai,134.95
TRIP93725,CUST39162,DRIVER9510,Ahmedabad,Pune,116.8
TRIP93727,CUST3135,DRIVER3558,Lucknow,Delhi,951.48
TRIP93731,CUST35696,DRIVER8417,Hyderabad,Kolkata,458.6
TRIP93733,CUST17441,DRIVER9222,Bangalore,Kolkata,939.68
TRIP93735,CUST32527,DRIVER3958,Kolkata,Jaipur,732.21
TRIP93737,CUST35598,DRIVER5563,Hyderabad,Kolkata,548.57
TRIP93740,CUST6605,DRIVER3763,Delhi,Chennai,959.99
TRIP93743,CUST728,DRIVER4566,Hyderabad,Ahmedabad,569.6
TRIP93749,CUST45807,DRIVER8292,Hyderabad,Pune,442.21
TRIP93756,CUST16378,DRIVER9699,Mumbai,Jaipur,222.24
TRIP93760,CUST31608,DRIVER3070,Pune,Hyderabad,288.94
TRIP93761,CUST27680,DRIVER4061,Lucknow,Kolkata,127.17
TRIP93764,CUST28603,DRIVER3294,Hyderabad,Chennai,725.99
TRIP93787,CUST1558,DRIVER2804,Kolkata,Chennai,313.92
TRIP93788,CUST33282,DRIVER407,Bangalore,Hyderabad,298.15
TRIP93790,CUST28860,DRIVER2117,Pune,Mumbai,825.16
TRIP93791,CUST20291,DRIVER7372,Chennai,Mumbai,769.91
TRIP93793,CUST16159,DRIVER2149,Bangalore,Pune,924.92
TRIP93794,CUST14708,DRIVER5814,Delhi,Jaipur,795.66
TRIP93799,CUST35733,DRIVER5593,Bangalore,Lucknow,707.59
TRIP93807,CUST36023,DRIVER967,Hyderabad,Jaipur,174.57
TRIP93810,CUST38722,DRIVER7491,Kolkata,Delhi,289.8
TRIP93811,CUST3272,DRIVER2207,Kolkata,Pune,588.94
TRIP93812,CUST24111,DRIVER2010,Delhi,Lucknow,742.08
TRIP93815,CUST10268,DRIVER6807,Chennai,Ahmedabad,806.08
TRIP93820,CUST28828,DRIVER3295,Delhi,Chennai,168.48
TRIP93824,CUST34553,DRIVER578,Ahmedabad,Kolkata,51.1
TRIP93826,CUST45593,DRIVER642,Bangalore,Lucknow,277.83
TRIP93828,CUST36511,DRIVER3543,Ahmedabad,Pune,104.34
TRIP93832,CUST22152,DRIVER2673,Pune,Chennai,146.39
TRIP93836,CUST30275,DRIVER397,Lucknow,Hyderabad,885.52
TRIP93839,CUST48047,DRIVER1974,Pune,Delhi,327.07
TRIP93845,CUST16760,DRIVER1483,Pune,Ahmedabad,630.86
TRIP93846,CUST11794,DRIVER2860,Hyderabad,Jaipur,851.91
TRIP93848,CUST30162,DRIVER8501,Ahmedabad,Delhi,998.93
TRIP93860,CUST2966,DRIVER3741,Lucknow,Pune,278.05
TRIP93869,CUST25572,DRIVER896,Bangalore,Chennai,492.9
TRIP93875,CUST26811,DRIVER9843,Kolkata,Pune,859.2
TRIP93876,CUST24408,DRIVER7171,Pune,Mumbai,416.75
TRIP93877,CUST7332,DRIVER4928,Mumbai,Ahmedabad,199.68
TRIP93878,CUST2771,DRIVER3363,Jaipur,Delhi,234.14
TRIP93879,CUST12522,DRIVER7324,Bangalore,Delhi,354.91
TRIP93884,CUST41174,DRIVER8400,Hyderabad,Ahmedabad,532.98
TRIP93887,CUST36576,DRIVER7083,Bangalore,Delhi,91.73
TRIP93888,CUST14394,DRIVER2973,Delhi,Lucknow,611.21
TRIP93890,CUST41622,DRIVER1032,Hyderabad,Jaipur,736.13
TRIP93894,CUST790,DRIVER3472,Hyderabad,Delhi,931.37
TRIP93902,CUST5452,DRIVER4123,Bangalore,Chennai,529.72
TRIP93903,CUST42350,DRIVER3214,Ahmedabad,Mumbai,884.34
TRIP93904,CUST6826,DRIVER5022,Chennai,Pune,356.51
TRIP93905,CUST26078,DRIVER4512,Jaipur,Bangalore,966.17
TRIP93909,CUST24966,DRIVER6237,Bangalore,Delhi,398.62
TRIP93912,CUST49632,DRIVER2295,Bangalore,Chennai,487.26
TRIP93914,CUST10832,DRIVER245,Bangalore,Kolkata,833.0
TRIP93916,CUST12002,DRIVER2687,Lucknow,Mumbai,640.09
TRIP93917,CUST11540,DRIVER3824,Jaipur,Mumbai,956.0
TRIP93918,CUST29229,DRIVER9701,Bangalore,Pune,547.48
TRIP93920,CUST24020,DRIVER3290,Hyderabad,Chennai,439.02
TRIP93921,CUST37687,DRIVER1375,Mumbai,Lucknow,712.53
TRIP93923,CUST6002,DRIVER9519,Delhi,Mumbai,587.52
TRIP93924,CUST6120,DRIVER9897,Hyderabad,Delhi,720.87
TRIP93927,CUST10044,DRIVER1057,Bangalore,Hyderabad,239.73
TRIP93929,CUST35348,DRIVER3311,Kolkata,Lucknow,441.12
TRIP93930,CUST24960,DRIVER1853,Kolkata,Mumbai,985.57
TRIP93931,CUST33715,DRIVER932,Ahmedabad,Kolkata,978.38
TRIP93934,CUST2410,DRIVER9656,Pune,Delhi,915.78
TRIP93936,CUST17782,DRIVER1367,Mumbai,Chennai,459.94
TRIP93941,CUST907,DRIVER5417,Lucknow,Jaipur,282.29
TRIP93944,CUST45211,DRIVER6480,Jaipur,Bangalore,767.54
TRIP93949,CUST29823,DRIVER1577,Delhi,Pune,938.77
TRIP93951,CUST25134,DRIVER819,Delhi,Bangalore,902.1
TRIP93954,CUST2059,DRIVER9380,Bangalore,Hyderabad,515.31
TRIP93971,CUST19189,DRIVER7163,Kolkata,Jaipur,901.51
TRIP93972,CUST39585,DRIVER6825,Mumbai,Delhi,848.42
TRIP93977,CUST29675,DRIVER7326,Delhi,Pune,210.79
TRIP93978,CUST29322,DRIVER1510,Kolkata,Lucknow,400.42
TRIP93979,CUST36081,DRIVER578,Ahmedabad,Pune,443.94
TRIP93985,CUST30239,DRIVER1631,Bangalore,Ahmedabad,215.38
TRIP93989,CUST364,DRIVER5846,Mumbai,Pune,501.0
TRIP93990,CUST11716,DRIVER636,Jaipur,Ahmedabad,159.37
TRIP93992,CUST37820,DRIVER4566,Delhi,Pune,226.27
TRIP93994,CUST24013,DRIVER3350,Hyderabad,Ahmedabad,699.98
TRIP93995,CUST38942,DRIVER3833,Lucknow,Kolkata,236.29
TRIP93998,CUST10732,DRIVER9489,Jaipur,Chennai,188.57
TRIP94001,CUST49294,DRIVER4594,Jaipur,Delhi,198.16
TRIP94005,CUST1388,DRIVER196,Bangalore,Ahmedabad,486.52
TRIP94009,CUST49276,DRIVER2319,Ahmedabad,Jaipur,570.5
TRIP94012,CUST25397,DRIVER1938,Chennai,Kolkata,923.33
TRIP94015,CUST45293,DRIVER4528,Jaipur,Lucknow,712.38
TRIP94016,CUST47556,DRIVER1135,Chennai,Lucknow,194.9
TRIP94019,CUST36697,DRIVER365,Kolkata,Hyderabad,717.43
TRIP94025,CUST29378,DRIVER6849,Kolkata,Delhi,901.81
TRIP94026,CUST36196,DRIVER6484,Jaipur,Bangalore,824.68
TRIP94028,CUST24590,DRIVER1073,Hyderabad,Ahmedabad,485.22
TRIP94029,CUST21638,DRIVER6945,Mumbai,Hyderabad,542.16
TRIP94030,CUST40983,DRIVER8598,Kolkata,Lucknow,363.81
TRIP94032,CUST41745,DRIVER5206,Bangalore,Delhi,397.2
TRIP94034,CUST7255,DRIVER3312,Delhi,Jaipur,526.2
TRIP94036,CUST20227,DRIVER2770,Delhi,Lucknow,656.92
TRIP94045,CUST9852,DRIVER2525,Kolkata,Lucknow,532.94
TRIP94052,CUST36614,DRIVER7762,Ahmedabad,Chennai,955.97
TRIP94053,CUST19361,DRIVER9750,Hyderabad,Ahmedabad,343.3
TRIP94058,CUST37150,DRIVER5711,Jaipur,Delhi,886.95
TRIP94059,CUST11387,DRIVER6507,Kolkata,Ahmedabad,634.57
TRIP94061,CUST28726,DRIVER4598,Delhi,Ahmedabad,808.71
TRIP94064,CUST26683,DRIVER8119,Kolkata,Mumbai,242.12
TRIP94065,CUST40265,DRIVER7720,Mumbai,Bangalore,548.25
TRIP94067,CUST47144,DRIVER4384,Bangalore,Chennai,799.11
TRIP94068,CUST28843,DRIVER3096,Lucknow,Jaipur,975.4
TRIP94069,CUST25522,DRIVER5591,Mumbai,Kolkata,526.22
TRIP94072,CUST24561,DRIVER9582,Chennai,Hyderabad,802.81
TRIP94074,CUST37079,DRIVER6361,Chennai,Hyderabad,993.06
TRIP94075,CUST3832,DRIVER8487,Jaipur,Mumbai,749.43
TRIP94080,CUST43273,DRIVER8772,Ahmedabad,Lucknow,735.04
TRIP94082,CUST8353,DRIVER5475,Jaipur,Mumbai,927.75
TRIP94085,CUST33986,DRIVER8930,Bangalore,Pune,533.05
TRIP94087,CUST21875,DRIVER5809,Ahmedabad,Mumbai,291.85
TRIP94091,CUST34813,DRIVER6761,Mumbai,Kolkata,879.23
TRIP94093,CUST46420,DRIVER1173,Chennai,Bangalore,622.83
TRIP94096,CUST37130,DRIVER1499,Hyderabad,Pune,248.78
TRIP94100,CUST34132,DRIVER6590,Mumbai,Lucknow,884.58
TRIP94103,CUST49244,DRIVER5131,Delhi,Bangalore,361.12
TRIP94105,CUST4587,DRIVER9790,Lucknow,Chennai,111.07
TRIP94106,CUST9908,DRIVER3589,Mumbai,Lucknow,439.04
TRIP94128,CUST14866,DRIVER1402,Pune,Bangalore,246.47
TRIP94129,CUST13752,DRIVER7558,Ahmedabad,Mumbai,256.2
TRIP94131,CUST23376,DRIVER6207,Hyderabad,Kolkata,515.41
TRIP94135,CUST42043,DRIVER3294,Delhi,Bangalore,897.64
TRIP94140,CUST29032,DRIVER4879,Chennai,Bangalore,76.11
TRIP94141,CUST40823,DRIVER326,Bangalore,Jaipur,293.45
TRIP94142,CUST7142,DRIVER9630,Kolkata,Mumbai,289.45
TRIP94145,CUST34701,DRIVER3068,Kolkata,Hyderabad,465.85
TRIP94147,CUST7735,DRIVER7908,Lucknow,Bangalore,455.0
TRIP94149,CUST45865,DRIVER3402,Pune,Kolkata,541.91
TRIP94152,CUST40600,DRIVER5165,Hyderabad,Mumbai,839.54
TRIP94155,CUST35903,DRIVER2957,Hyderabad,Kolkata,203.9
TRIP94159,CUST35795,DRIVER7125,Kolkata,Delhi,749.97
TRIP94160,CUST12814,DRIVER4992,Chennai,Hyderabad,725.82
TRIP94165,CUST29041,DRIVER5589,Ahmedabad,Jaipur,747.39
TRIP94167,CUST11647,DRIVER3009,Mumbai,Ahmedabad,489.78
TRIP94170,CUST5086,DRIVER8226,Jaipur,Lucknow,73.3
TRIP94173,CUST48529,DRIVER3503,Lucknow,Kolkata,214.82
TRIP94177,CUST21982,DRIVER8565,Delhi,Hyderabad,254.16
TRIP94181,CUST29455,DRIVER9448,Bangalore,Mumbai,667.24
TRIP94182,CUST35367,DRIVER377,Hyderabad,Kolkata,787.22
TRIP94184,CUST32317,DRIVER819,Mumbai,Kolkata,607.96
TRIP94186,CUST49571,DRIVER4700,Pune,Kolkata,892.4
TRIP94191,CUST7238,DRIVER7807,Delhi,Bangalore,877.75
TRIP94192,CUST24318,DRIVER5476,Hyderabad,Chennai,581.1
TRIP94196,CUST11027,DRIVER2486,Bangalore,Hyderabad,575.47
TRIP94201,CUST40536,DRIVER9264,Hyderabad,Jaipur,471.7
TRIP94204,CUST44111,DRIVER2474,Jaipur,Delhi,600.87
TRIP94211,CUST23751,DRIVER2738,Pune,Mumbai,296.97
TRIP94213,CUST11199,DRIVER1499,Ahmedabad,Lucknow,637.16
TRIP94214,CUST43391,DRIVER1737,Bangalore,Lucknow,338.71
TRIP94215,CUST28301,DRIVER2016,Bangalore,Delhi,510.11
TRIP94217,CUST36849,DRIVER4171,Ahmedabad,Chennai,150.58
TRIP94218,CUST45429,DRIVER6358,Jaipur,Ahmedabad,837.35
TRIP94221,CUST18423,DRIVER7767,Jaipur,Mumbai,79.74
TRIP94226,CUST2191,DRIVER577,Ahmedabad,Jaipur,295.46
TRIP94227,CUST40659,DRIVER5192,Jaipur,Chennai,690.65
TRIP94234,CUST27574,DRIVER6344,Delhi,Mumbai,526.42
TRIP94238,CUST1139,DRIVER2592,Jaipur,Lucknow,908.92
TRIP94241,CUST21447,DRIVER957,Bangalore,Jaipur,812.63
TRIP94243,CUST10152,DRIVER5820,Mumbai,Kolkata,499.69
TRIP94245,CUST41682,DRIVER2032,Bangalore,Delhi,962.25
TRIP94247,CUST16738,DRIVER375,Mumbai,Pune,405.64
TRIP94248,CUST38185,DRIVER4129,Delhi,Hyderabad,232.69
TRIP94250,CUST32233,DRIVER5232,Pune,Kolkata,452.16
TRIP94253,CUST26397,DRIVER8231,Pune,Mumbai,390.29
TRIP94254,CUST38173,DRIVER3610,Mumbai,Ahmedabad,314.09
TRIP94256,CUST3187,DRIVER7666,Pune,Delhi,789.37
TRIP94257,CUST38709,DRIVER3869,Hyderabad,Pune,957.13
TRIP94258,CUST12784,DRIVER6333,Kolkata,Mumbai,482.55
TRIP94259,CUST21477,DRIVER9151,Delhi,Jaipur,872.92
TRIP94262,CUST40989,DRIVER4644,Pune,Bangalore,898.93
TRIP94268,CUST43060,DRIVER2438,Pune,Chennai,944.11
TRIP94269,CUST9865,DRIVER2144,Mumbai,Jaipur,984.82
TRIP94272,CUST25840,DRIVER6711,Delhi,Mumbai,56.49
TRIP94277,CUST25401,DRIVER2338,Kolkata,Hyderabad,603.85
TRIP94280,CUST30442,DRIVER1163,Kolkata,Ahmedabad,449.82
TRIP94283,CUST11153,DRIVER3245,Delhi,Mumbai,709.85
TRIP94287,CUST19118,DRIVER699,Jaipur,Chennai,81.78
TRIP94288,CUST9476,DRIVER5325,Ahmedabad,Mumbai,526.77
TRIP94291,CUST20031,DRIVER7166,Ahmedabad,Delhi,626.93
TRIP94292,CUST46351,DRIVER1158,Hyderabad,Pune,827.9
TRIP94293,CUST2209,DRIVER1852,Kolkata,Mumbai,748.45
TRIP94296,CUST16375,DRIVER664,Hyderabad,Chennai,601.89
TRIP94297,CUST40282,DRIVER8364,Hyderabad,Bangalore,742.8
TRIP94298,CUST44965,DRIVER9287,Bangalore,Ahmedabad,754.79
TRIP94301,CUST43266,DRIVER5902,Hyderabad,Lucknow,985.81
TRIP94304,CUST29468,DRIVER9264,Kolkata,Lucknow,184.8
TRIP94310,CUST16451,DRIVER9410,Kolkata,Delhi,105.23
TRIP94313,CUST7464,DRIVER7016,Chennai,Hyderabad,461.0
TRIP94314,CUST24160,DRIVER7855,Mumbai,Chennai,842.12
TRIP94317,CUST41465,DRIVER3913,Mumbai,Pune,754.6
TRIP94329,CUST7244,DRIVER7575,Bangalore,Hyderabad,58.64
TRIP94331,CUST47450,DRIVER7011,Ahmedabad,Kolkata,169.09
TRIP94333,CUST49031,DRIVER3529,Jaipur,Mumbai,924.27
TRIP94339,CUST49265,DRIVER9617,Kolkata,Mumbai,56.58
TRIP94342,CUST37499,DRIVER6358,Chennai,Jaipur,298.56
TRIP94348,CUST475,DRIVER3815,Hyderabad,Ahmedabad,934.55
TRIP94351,CUST5858,DRIVER6829,Hyderabad,Kolkata,253.73
TRIP94353,CUST37833,DRIVER6058,Bangalore,Pune,615.78
TRIP94356,CUST39909,DRIVER711,Lucknow,Pune,622.44
TRIP94360,CUST23863,DRIVER8824,Ahmedabad,Jaipur,136.66
TRIP94363,CUST23943,DRIVER9878,Pune,Ahmedabad,204.39
TRIP94364,CUST11191,DRIVER9461,Kolkata,Bangalore,576.43
TRIP94365,CUST42714,DRIVER2612,Delhi,Chennai,258.75
TRIP94369,CUST8283,DRIVER6637,Chennai,Delhi,328.84
TRIP94371,CUST37949,DRIVER8616,Mumbai,Kolkata,872.24
TRIP94377,CUST17666,DRIVER8105,Bangalore,Jaipur,437.6
TRIP94389,CUST25509,DRIVER5928,Hyderabad,Lucknow,673.28
TRIP94393,CUST19044,DRIVER687,Kolkata,Pune,76.53
TRIP94394,CUST45608,DRIVER7782,Kolkata,Hyderabad,385.03
TRIP94395,CUST41958,DRIVER2148,Mumbai,Chennai,138.48
TRIP94399,CUST14772,DRIVER8507,Lucknow,Ahmedabad,735.68
TRIP94400,CUST43039,DRIVER7441,Ahmedabad,Chennai,351.63
TRIP94402,CUST15945,DRIVER8955,Lucknow,Delhi,182.69
TRIP94404,CUST41960,DRIVER871,Lucknow,Kolkata,960.65
TRIP94405,CUST36490,DRIVER3262,Mumbai,Kolkata,727.7
TRIP94408,CUST41381,DRIVER397,Hyderabad,Pune,686.28
TRIP94410,CUST26029,DRIVER3862,Delhi,Ahmedabad,982.15
TRIP94413,CUST23532,DRIVER2185,Jaipur,Lucknow,384.63
TRIP94418,CUST33572,DRIVER941,Ahmedabad,Pune,824.5
TRIP94419,CUST1314,DRIVER1168,Mumbai,Hyderabad,242.21
TRIP94424,CUST24856,DRIVER3646,Bangalore,Pune,352.3
TRIP94426,CUST46398,DRIVER5424,Mumbai,Hyderabad,819.17
TRIP94427,CUST16237,DRIVER1327,Lucknow,Pune,964.92
TRIP94428,CUST10638,DRIVER6628,Pune,Lucknow,862.33
TRIP94430,CUST665,DRIVER9503,Jaipur,Ahmedabad,480.07
TRIP94431,CUST41089,DRIVER2968,Lucknow,Chennai,779.01
TRIP94432,CUST11309,DRIVER2848,Ahmedabad,Bangalore,98.01
TRIP94434,CUST12482,DRIVER5457,Chennai,Delhi,284.6
TRIP94436,CUST16548,DRIVER4654,Ahmedabad,Jaipur,267.03
TRIP94437,CUST37092,DRIVER7818,Mumbai,Bangalore,543.05
TRIP94442,CUST6119,DRIVER4397,Hyderabad,Bangalore,302.72
TRIP94443,CUST13120,DRIVER5811,Kolkata,Delhi,874.95
TRIP94444,CUST24552,DRIVER7305,Kolkata,Delhi,78.33
TRIP94452,CUST13588,DRIVER9782,Pune,Mumbai,844.54
TRIP94455,CUST12163,DRIVER9631,Delhi,Mumbai,219.34
TRIP94459,CUST35908,DRIVER5018,Hyderabad,Chennai,487.8
TRIP94461,CUST43294,DRIVER605,Hyderabad,Pune,192.12
TRIP94465,CUST33323,DRIVER4000,Kolkata,Bangalore,893.48
TRIP94466,CUST35904,DRIVER2872,Kolkata,Delhi,908.94
TRIP94473,CUST5764,DRIVER5748,Lucknow,Kolkata,778.21
TRIP94484,CUST14745,DRIVER7357,Hyderabad,Kolkata,828.67
TRIP94485,CUST37505,DRIVER3260,Delhi,Chennai,884.93
TRIP94490,CUST5249,DRIVER5488,Chennai,Kolkata,160.47
TRIP94499,CUST25710,DRIVER9733,Delhi,Hyderabad,606.86
TRIP94500,CUST4251,DRIVER7153,Kolkata,Pune,72.41
TRIP94501,CUST13677,DRIVER7751,Chennai,Pune,328.25
TRIP94502,CUST6333,DRIVER6944,Ahmedabad,Jaipur,744.97
TRIP94503,CUST5948,DRIVER8666,Chennai,Mumbai,267.66
TRIP94506,CUST26143,DRIVER6244,Jaipur,Ahmedabad,339.58
TRIP94507,CUST18788,DRIVER9195,Bangalore,Hyderabad,543.82
TRIP94508,CUST9733,DRIVER6701,Ahmedabad,Pune,918.32
TRIP94509,CUST22928,DRIVER6097,Jaipur,Mumbai,508.63
TRIP94513,CUST11348,DRIVER2123,Kolkata,Mumbai,303.5
TRIP94514,CUST15191,DRIVER9746,Hyderabad,Lucknow,975.76
TRIP94517,CUST45744,DRIVER8008,Ahmedabad,Jaipur,984.89
TRIP94518,CUST10414,DRIVER9431,Ahmedabad,Pune,363.03
TRIP94519,CUST7398,DRIVER5729,Pune,Jaipur,105.65
TRIP94521,CUST7552,DRIVER3055,Hyderabad,Bangalore,345.4
TRIP94522,CUST13665,DRIVER8735,Chennai,Bangalore,938.07
TRIP94530,CUST41510,DRIVER3471,Kolkata,Lucknow,782.11
TRIP94532,CUST33115,DRIVER7848,Hyderabad,Bangalore,734.15
TRIP94535,CUST34772,DRIVER8165,Kolkata,Chennai,975.73
TRIP94536,CUST26060,DRIVER617,Mumbai,Kolkata,879.13
TRIP94541,CUST18589,DRIVER1068,Chennai,Hyderabad,607.23
TRIP94544,CUST25006,DRIVER8924,Mumbai,Jaipur,523.71
TRIP94550,CUST34665,DRIVER104,Pune,Lucknow,398.65
TRIP94552,CUST34318,DRIVER4831,Ahmedabad,Mumbai,940.96
TRIP94553,CUST27354,DRIVER1303,Lucknow,Chennai,606.14
TRIP94557,CUST24153,DRIVER5163,Chennai,Hyderabad,512.03
TRIP94559,CUST40650,DRIVER8633,Hyderabad,Delhi,981.51
TRIP94560,CUST32238,DRIVER1008,Kolkata,Jaipur,93.8
TRIP94562,CUST22276,DRIVER3470,Kolkata,Lucknow,334.0
TRIP94567,CUST28292,DRIVER3954,Jaipur,Hyderabad,800.1
TRIP94572,CUST6516,DRIVER1634,Mumbai,Bangalore,592.44
TRIP94575,CUST46105,DRIVER9587,Jaipur,Ahmedabad,638.37
TRIP94576,CUST27360,DRIVER7419,Mumbai,Pune,397.43
TRIP94577,CUST18210,DRIVER9359,Jaipur,Pune,488.35
TRIP94579,CUST35856,DRIVER5442,Kolkata,Jaipur,642.16
TRIP94580,CUST29718,DRIVER4807,Delhi,Bangalore,546.96
TRIP94582,CUST8723,DRIVER9845,Delhi,Mumbai,821.97
TRIP94587,CUST16507,DRIVER9392,Jaipur,Hyderabad,774.23
TRIP94589,CUST49162,DRIVER8692,Bangalore,Pune,108.93
TRIP94596,CUST40729,DRIVER6791,Ahmedabad,Chennai,982.52
TRIP94601,CUST44898,DRIVER982,Bangalore,Lucknow,276.18
TRIP94602,CUST21204,DRIVER2746,Kolkata,Mumbai,194.41
TRIP94603,CUST47338,DRIVER9956,Bangalore,Jaipur,923.8
TRIP94605,CUST7198,DRIVER1473,Chennai,Kolkata,667.86
TRIP94606,CUST37481,DRIVER8233,Chennai,Hyderabad,485.09
TRIP94607,CUST7482,DRIVER9321,Ahmedabad,Jaipur,662.36
TRIP94613,CUST15587,DRIVER1680,Chennai,Ahmedabad,80.19
TRIP94619,CUST24587,DRIVER6185,Ahmedabad,Lucknow,886.16
TRIP94629,CUST30428,DRIVER6636,Hyderabad,Delhi,463.5
TRIP94630,CUST9020,DRIVER4568,Kolkata,Delhi,443.07
TRIP94631,CUST19608,DRIVER6571,Pune,Chennai,803.67
TRIP94637,CUST1879,DRIVER3579,Ahmedabad,Bangalore,175.25
TRIP94639,CUST47383,DRIVER4333,Mumbai,Ahmedabad,538.37
TRIP94641,CUST32611,DRIVER1449,Pune,Ahmedabad,117.75
TRIP94643,CUST14431,DRIVER951,Hyderabad,Delhi,224.2
TRIP94644,CUST36322,DRIVER5833,Lucknow,Bangalore,872.57
TRIP94645,CUST48791,DRIVER590,Mumbai,Pune,647.44
TRIP94648,CUST38006,DRIVER5862,Bangalore,Pune,928.55
TRIP94651,CUST46646,DRIVER7459,Pune,Hyderabad,605.28
TRIP94657,CUST12763,DRIVER6738,Chennai,Jaipur,430.97
TRIP94658,CUST11164,DRIVER3541,Ahmedabad,Bangalore,568.49
TRIP94660,CUST30988,DRIVER8518,Lucknow,Delhi,900.66
TRIP94661,CUST8272,DRIVER7022,Ahmedabad,Kolkata,284.93
TRIP94662,CUST41380,DRIVER6093,Kolkata,Jaipur,213.33
TRIP94663,CUST30683,DRIVER7446,Kolkata,Delhi,233.53
TRIP94666,CUST43102,DRIVER1679,Mumbai,Lucknow,867.23
TRIP94667,CUST35297,DRIVER1658,Kolkata,Jaipur,576.14
TRIP94668,CUST33392,DRIVER3068,Bangalore,Mumbai,828.52
TRIP94670,CUST5879,DRIVER9466,Hyderabad,Jaipur,829.62
TRIP94672,CUST7302,DRIVER3817,Hyderabad,Kolkata,668.52
TRIP94673,CUST1442,DRIVER2977,Jaipur,Kolkata,148.72
TRIP94675,CUST33660,DRIVER9392,Ahmedabad,Pune,832.51
TRIP94677,CUST20825,DRIVER7137,Mumbai,Ahmedabad,891.05
TRIP94681,CUST22027,DRIVER2497,Hyderabad,Pune,348.51
TRIP94686,CUST13203,DRIVER5152,Hyderabad,Mumbai,60.24
TRIP94688,CUST26341,DRIVER3603,Mumbai,Lucknow,944.13
TRIP94689,CUST9942,DRIVER3552,Kolkata,Chennai,956.76
TRIP94690,CUST1832,DRIVER4715,Ahmedabad,Hyderabad,823.11
TRIP94691,CUST25551,DRIVER2479,Chennai,Bangalore,244.2
TRIP94696,CUST41524,DRIVER6064,Kolkata,Bangalore,653.41
TRIP94697,CUST2260,DRIVER7159,Mumbai,Jaipur,591.15
TRIP94706,CUST23745,DRIVER4008,Ahmedabad,Bangalore,745.89
TRIP94707,CUST8833,DRIVER7457,Delhi,Mumbai,177.82
TRIP94709,CUST29227,DRIVER6194,Pune,Lucknow,343.51
TRIP94711,CUST19297,DRIVER8618,Kolkata,Delhi,589.28
TRIP94716,CUST26197,DRIVER9822,Jaipur,Pune,446.89
TRIP94717,CUST7401,DRIVER5424,Lucknow,Pune,650.67
TRIP94718,CUST20020,DRIVER9520,Lucknow,Pune,980.79
TRIP94719,CUST14390,DRIVER9587,Chennai,Bangalore,515.64
TRIP94720,CUST23767,DRIVER3489,Lucknow,Hyderabad,516.08
TRIP94721,CUST24154,DRIVER198,Chennai,Pune,556.27
TRIP94722,CUST16167,DRIVER7754,Delhi,Kolkata,408.31
TRIP94725,CUST11165,DRIVER9217,Bangalore,Mumbai,787.82
